session,rtt,download_lossrate,download_throughput,Stalling_number,Stalling_length,join_time,QoE_linear
1,1208,0.11,9543,2,19131,50680,1
1,1148,0.14,9562,2,92711,87408,1
1,1088,0.12,9581,2,24896,75383,1
1,1028,0.08,9600,2,23209,39494,1
1,968,0.04,9619,2,5166,20481,4
1,908,0.01,9638,1,5516,16541,4
1,848,0.03,9657,2,7909,33077,3
1,788,0.07,9676,2,25872,58624,1
1,728,0.1,9695,1,11552,43384,2
1,668,0.14,9714,2,43837,53080,1
1,608,0.12,9733,1,44285,49097,1
1,548,0.08,9752,1,15005,21702,3
1,488,0.05,9771,2,9000,13831,4
1,428,0.01,9790,1,1999,13008,4
1,368,0.03,9809,2,5993,10820,4
1,308,0.06,9828,2,5005,18778,4
1,248,0.1,9847,2,9979,25813,3
1,188,0.14,9866,2,14006,21791,3
1,128,0.12,9885,2,6005,21875,3
1,68,0.09,9904,2,2998,5915,5
1,8,0.05,9923,0,0,1825,5
1,52,0.01,9942,0,0,1751,5
1,112,0.02,9961,3,5007,2806,5
1,172,0.06,9980,1,4998,7562,4
1,232,0.1,9999,2,7003,19008,3
1,292,0.14,9982,2,19021,52808,1
1,352,0.13,9963,1,1020,39917,3
1,412,0.09,9944,2,27003,34776,1
1,472,0.05,9925,2,5007,10818,4
1,532,0.01,9906,2,2005,10007,4
1,592,0.02,9887,2,2998,11857,4
1,652,0.06,9868,2,3004,23852,3
1,712,0.1,9849,1,19994,54011,1
1,772,0.13,9830,1,62002,35816,1
1,832,0.13,9811,1,20997,22872,2
1,892,0.09,9792,2,10002,35818,2
1,952,0.05,9773,2,7991,29012,3
1,1012,0.02,9754,2,5987,14857,4
1,1072,0.02,9735,2,3981,19907,4
1,1132,0.06,9716,2,8002,25000,3
1,1192,0.09,9697,2,3996,49929,2
1,1252,0.13,9678,1,20010,27097,2
1,1312,0.13,9659,2,27016,40385,1
1,1372,0.09,9640,1,28254,31389,2
1,1432,0.06,9621,1,14338,26628,3
1,1492,0.02,9602,2,6416,27511,3
1,1552,0.02,9583,2,11143,26335,3
1,1612,0.05,9564,2,11707,30860,3
1,1672,0.09,9545,2,36967,29909,1
1,1732,0.13,9526,2,28793,65134,1
1,1792,0.13,9507,2,47358,49881,1
1,1852,0.1,9488,2,18557,51578,1
1,1912,0.06,9469,2,16726,50945,1
1,1972,0.02,9450,2,7074,36844,2
1,1968,0.02,9431,2,14554,33296,2
1,192,0.15,8747,2,35580,29888,1
1,432,0,8671,0,0,5847,5
1,672,0.15,8595,2,21222,28207,2
1,912,0,8519,1,676,12092,4
1,1152,0.15,8443,2,18399,38507,2
1,1392,0,8367,3,4041,17327,4
1,1632,0.15,8291,2,71584,193100,1
1,1872,0,8215,2,2982,23648,3
1,1992,0.07,8177,1,11185,42386,2
1,208,0.01,7607,1,2908,4779,5
1,28,0.1,7550,3,5572,5537,4
1,32,0.14,7531,2,5487,5366,4
1,212,0.05,7474,1,8519,10588,4
1,272,0.02,7455,2,3040,9461,4
1,308,0,6372,0,0,6706,5
1,248,0.04,6353,2,2225,7827,4
1,68,0.15,6296,1,6788,8797,4
1,112,0.04,6239,2,2116,8983,4
1,172,0,6220,0,0,4336,5
1,232,0.04,6201,2,2172,6357,5
1,412,0.15,6144,1,15723,26934,3
1,652,0,6068,0,0,10212,4
1,892,0.15,5992,2,19520,25948,2
1,1132,0,5916,1,16639,66998,1
1,1372,0.15,5840,1,21124,48348,1
1,408,0.02,5137,2,2905,8959,4
1,348,0.06,5118,2,5226,19953,4
1,48,0.05,5023,1,5255,7692,4
1,12,0.02,5004,0,0,1842,5
1,72,0.02,4985,1,380,2657,5
1,492,0.02,4852,1,5045,19147,4
1,552,0.02,4833,2,2045,14398,4
1,1992,0.01,4377,2,2952,27723,3
1,1768,0.14,4301,1,32787,114649,1
1,1708,0.1,4282,1000,400000,400000,1
1,3358,0.17,6717,1000,400000,400000,1
1,3508,0.23,6737,2,58456,176991,1
1,3658,0.21,6757,2,40526,156050,1
1,3808,0.15,6777,2,27977,154152,1
1,3958,0.08,6797,2,33504,95604,1
1,4108,0.02,6817,2,32532,92537,1
1,4258,0.04,6837,2,32205,133569,1
1,4408,0.1,6857,100,0,400000,1
1,4558,0.16,6877,2,40291,124359,1
1,4708,0.23,6897,100,0,400000,1
1,4858,0.21,6917,1000,400000,400000,1
1,4992,0.15,6937,1000,400000,400000,1
1,4842,0.09,6957,1000,400000,400000,1
1,4692,0.03,6977,2,28600,231243,1
1,4542,0.04,6997,2,50621,152699,1
1,4392,0.1,7017,1000,400000,400000,1
1,4242,0.16,7037,1000,400000,400000,1
1,4092,0.22,7057,100,0,400000,1
1,3942,0.22,7077,1000,400000,400000,1
1,3792,0.15,7097,1000,400000,400000,1
1,3642,0.09,7117,2,65446,189400,1
1,3492,0.03,7137,2,31345,101620,1
1,3342,0.03,7157,2,27335,133717,1
1,3192,0.09,7177,2,48851,125986,1
1,3042,0.16,7197,1000,400000,400000,1
1,2892,0.22,7217,1000,400000,400000,1
1,2742,0.22,7237,1000,400000,400000,1
1,2592,0.16,7257,1000,400000,400000,1
1,2442,0.1,7277,2,24407,115141,1
1,2292,0.03,7297,2,6895,60739,1
1,2142,0.03,7317,2,11051,44127,2
1,1992,0.09,7337,1,31960,34454,1
1,1842,0.15,7357,2,51747,77967,1
1,1692,0.21,7377,1000,400000,400000,1
1,1542,0.22,7397,1000,400000,400000,1
1,1392,0.16,7417,2,35988,119327,1
1,1242,0.1,7437,2,7759,37375,2
1,1092,0.04,7457,2,4457,24789,3
1,942,0.02,7477,1,2275,16952,4
1,792,0.09,7497,1,18772,18650,3
1,642,0.15,7517,2,9055,52674,1
1,492,0.21,7537,2,24289,84859,1
1,342,0.23,7557,2,21130,47734,1
1,192,0.17,7577,2,6488,34620,3
1,42,0.1,7597,2,1552,5754,5
1,108,0.04,7617,0,0,2472,5
1,258,0.02,7637,1,2085,5715,5
1,408,0.08,7657,1,5538,13662,4
1,558,0.14,7677,2,6996,40150,2
1,708,0.21,7697,2,47702,119153,1
1,858,0.23,7717,2,31299,96577,1
1,1008,0.17,7737,2,58797,107571,1
1,1158,0.11,7757,2,17361,72011,1
1,1308,0.05,7777,2,4797,32486,3
1,1458,0.02,7797,2,2766,28561,3
1,1608,0.08,7817,2,20466,96386,1
1,1758,0.14,7837,2,14777,49805,1
1,1908,0.2,7857,1,65706,115453,1
1,2058,0.24,7877,100,0,400000,1
1,2208,0.17,7897,1000,400000,400000,1
1,2358,0.11,7917,2,42255,102510,1
1,2508,0.05,7937,2,22244,64817,1
1,2658,0.01,7957,2,16261,105210,1
1,2808,0.07,7977,2,12585,49866,1
1,2958,0.14,7997,1000,400000,400000,1
1,3108,0.2,8017,2,17542,218812,1
1,3258,0.24,8037,2,80694,121829,1
1,3408,0.18,8057,1000,400000,400000,1
1,3558,0.12,8077,2,15494,95277,1
1,3708,0.05,8097,2,19700,77490,1
1,3858,0.01,8117,2,13144,46484,2
1,4008,0.07,8137,2,27260,97399,1
1,4158,0.13,8157,2,20548,146921,1
1,4308,0.19,8177,1000,400000,400000,1
1,4458,0.24,8197,1000,400000,400000,1
1,4608,0.18,8217,1000,400000,400000,1
1,4758,0.12,8237,1000,400000,400000,1
1,4908,0.06,8257,1000,400000,400000,1
1,4942,0,8277,2,17316,76449,1
1,4792,0.07,8297,1000,400000,400000,1
1,4642,0.13,8317,1000,400000,400000,1
1,4492,0.19,8337,100,0,400000,1
1,4342,0.25,8357,1000,400000,400000,1
1,4192,0.19,8377,1000,400000,400000,1
1,4042,0.12,8397,100,0,400000,1
1,3892,0.06,8417,2,56442,238284,1
1,3742,0,8437,2,5134,71453,1
1,3592,0.06,8457,2,32666,131497,1
1,3442,0.12,8477,100,0,400000,1
1,3292,0.19,8497,1000,400000,400000,1
1,3142,0.25,8517,1000,400000,400000,1
1,2992,0.19,8537,100,0,400000,1
1,2842,0.13,8557,2,16778,138958,1
1,2692,0.07,8577,2,14792,77312,1
1,2542,0,8597,2,4777,25251,3
1,2392,0.06,8617,2,9818,25455,3
1,2242,0.12,8637,2,45126,72575,1
1,2092,0.18,8657,2,60467,126773,1
1,1942,0.24,8677,2,55796,145301,1
1,1792,0.19,8697,2,56207,116976,1
1,1642,0.13,8717,2,50935,78373,1
1,1492,0.07,8737,2,25512,64008,1
1,1342,0.01,8757,2,4594,23724,3
1,1192,0.05,8777,2,5368,21172,3
1,1042,0.12,8797,2,22084,25668,2
1,892,0.18,8817,2,43069,57192,1
1,742,0.24,8837,2,42824,85333,1
1,592,0.2,8857,2,26913,58497,1
1,442,0.14,8877,2,18446,40479,2
1,292,0.07,8897,2,6642,18447,4
1,142,0.01,8917,1,1570,4878,5
1,8,0.05,8937,0,0,1322,5
1,158,0.11,8957,2,5029,10975,4
1,308,0.17,8977,2,15545,28084,2
1,458,0.24,8997,2,24882,60263,1
1,608,0.2,9017,2,33730,61808,1
1,758,0.14,9037,2,29251,59395,1
1,908,0.08,9057,2,20959,47920,1
1,1058,0.02,9077,2,2746,16340,4
1,1208,0.05,9097,2,11720,20275,3
1,1358,0.11,9117,2,35427,50878,1
1,1508,0.17,9137,2,34363,74653,1
1,1658,0.23,9157,2,59975,108342,1
1,1808,0.21,9177,2,44227,149170,1
1,1958,0.14,9197,2,44710,98716,1
1,2108,0.08,9217,2,25448,59632,1
1,2258,0.02,9237,1,15628,39316,2
1,2408,0.04,9257,2,13286,48095,1
1,2558,0.1,9277,2,25709,79599,1
1,2708,0.17,9297,2,59609,112904,1
1,2858,0.23,9317,2,72102,178989,1
1,3008,0.21,9337,2,67864,141876,1
1,3158,0.15,9357,2,72974,121755,1
1,3308,0.09,9377,2,44192,100221,1
1,3458,0.02,9397,2,17631,56140,1
1,3608,0.04,9417,2,19536,48563,1
1,3758,0.1,9437,2,64151,102591,1
1,3908,0.16,9457,2,87665,135953,1
1,4058,0.22,9477,2,47069,133163,1
1,4208,0.21,9497,100,0,400000,1
1,4358,0.15,9517,1000,400000,400000,1
1,4508,0.09,9537,1000,400000,400000,1
1,4658,0.03,9557,2,43873,110616,1
1,4808,0.03,9577,1000,400000,400000,1
1,4958,0.1,9597,2,16693,92372,1
1,4892,0.16,9617,100,0,400000,1
1,4742,0.22,9637,100,0,400000,1
1,4592,0.22,9657,1000,400000,400000,1
1,4442,0.16,9677,1000,400000,400000,1
1,4292,0.09,9697,1000,400000,400000,1
1,4142,0.03,9717,2,21257,114327,1
1,3992,0.03,9737,2,25427,70827,1
1,3842,0.09,9757,2,24995,180629,1
1,3692,0.15,9777,2,64243,111590,1
1,3542,0.22,9797,2,66223,183027,1
1,3392,0.22,9817,2,94512,156388,1
1,3242,0.16,9837,2,79994,151471,1
1,3092,0.1,9857,2,46992,110719,1
1,2942,0.04,9877,2,18182,75743,1
1,2792,0.03,9897,2,19236,40619,2
1,2642,0.09,9917,2,41698,56046,1
1,2492,0.15,9937,2,54554,103858,1
1,2342,0.21,9957,2,70359,125945,1
1,2192,0.23,9977,2,72498,154014,1
1,2042,0.16,9997,2,54105,123363,1
1,1892,0.1,9983,2,27331,65612,1
1,1742,0.04,9963,2,14067,37322,2
1,1592,0.02,9943,2,4760,31613,3
1,1442,0.08,9923,2,23573,29338,2
1,1292,0.15,9903,2,31602,61558,1
1,1142,0.21,9883,2,59444,91835,1
1,992,0.23,9863,2,53726,83506,1
1,842,0.17,9843,2,43624,61840,1
1,692,0.11,9823,2,13548,49315,1
1,542,0.04,9803,2,10115,25129,3
1,392,0.02,9783,2,5597,15658,4
1,242,0.08,9763,2,8385,16212,4
1,92,0.14,9743,1,1811,8506,4
1,58,0.2,9723,2,4285,7410,4
1,208,0.23,9703,2,11663,26405,3
1,358,0.17,9683,2,21941,31472,2
1,508,0.11,9663,2,19725,33232,2
1,658,0.05,9643,1,6512,28192,3
1,808,0.01,9623,2,2956,19917,4
1,958,0.08,9603,2,14473,31718,2
1,1108,0.14,9583,2,39283,63757,1
1,1258,0.2,9563,2,59765,85188,1
1,1408,0.24,9543,2,68515,127381,1
1,1558,0.18,9523,2,41966,133271,1
1,1708,0.11,9503,2,37627,90041,1
1,1858,0.05,9483,2,14563,56390,1
1,2008,0.01,9463,2,7579,32837,3
1,2158,0.07,9443,2,14506,37039,2
1,2308,0.13,9423,2,43351,78507,1
1,2458,0.2,9403,2,74365,139630,1
1,2608,0.24,9383,2,72232,181286,1
1,2758,0.18,9363,1000,400000,400000,1
1,2908,0.12,9343,2,52702,89185,1
1,3058,0.06,9323,2,34651,78262,1
1,3208,0.01,9303,2,15648,52514,1
1,3358,0.07,9283,2,39205,69811,1
1,3508,0.13,9263,2,64010,123517,1
1,3658,0.19,9243,2,71689,157943,1
1,3808,0.25,9223,2,123456,163206,1
1,3958,0.18,9203,2,74999,158511,1
1,4108,0.12,9183,2,46548,114772,1
1,4258,0.06,9163,2,43198,108011,1
1,4408,0,9143,2,6798,68606,1
1,4558,0.06,9123,2,53995,91442,1
1,4708,0.13,9103,1000,400000,400000,1
1,4858,0.19,9083,1000,400000,400000,1
1,4992,0.25,9063,1000,400000,400000,1
1,4842,0.19,9043,1000,400000,400000,1
1,4692,0.13,9023,1000,400000,400000,1
1,4542,0.06,9003,1000,400000,400000,1
1,4392,0,8983,2,9611,64082,1
1,4242,0.06,8963,1000,400000,400000,1
1,4092,0.12,8943,1000,400000,400000,1
1,3942,0.18,8923,100,0,400000,1
1,3792,0.25,8903,1000,400000,400000,1
1,3642,0.19,8883,2,20484,120488,1
1,3492,0.13,8863,2,13377,82899,1
1,3342,0.07,8843,2,29059,90694,1
1,3192,0.01,8823,2,16863,48995,1
1,3042,0.06,8803,2,25830,65364,1
1,2892,0.12,8783,2,50564,76488,1
1,2742,0.18,8763,2,76419,145959,1
1,2592,0.24,8743,2,75287,195534,1
1,2442,0.2,8723,2,19447,64172,1
1,2292,0.13,8703,2,13337,44709,2
1,2142,0.07,8683,2,9630,43316,2
1,1992,0.01,8663,2,3249,27428,3
1,1842,0.05,8643,2,11360,27608,3
1,1692,0.11,8623,2,24765,68631,1
1,1542,0.18,8603,2,10762,40839,2
1,1392,0.24,8583,2,24266,41960,1
1,1242,0.2,8563,2,53970,100940,1
1,1092,0.14,8543,2,32412,64136,1
1,942,0.08,8523,2,12598,41010,2
1,792,0.01,8503,2,4310,23723,3
1,642,0.05,8483,2,7973,15907,4
1,492,0.11,8463,2,20952,24472,2
1,342,0.17,8443,2,17880,29343,2
1,192,0.23,8423,2,11789,24082,3
1,42,0.2,8403,1,1508,6473,5
1,108,0.14,8383,2,3457,10011,4
1,258,0.08,8363,2,8395,16508,4
1,408,0.02,8343,1,1715,14708,4
1,558,0.04,8323,2,7684,21924,3
1,708,0.11,8303,2,24065,37452,1
1,858,0.17,8283,2,44291,67633,1
1,1008,0.23,8263,2,59695,91370,1
1,1158,0.21,8243,2,51542,94223,1
1,1308,0.15,8223,2,32920,84563,1
1,1458,0.08,8203,2,26632,55442,1
1,1608,0.02,8183,2,10045,34702,2
1,1758,0.04,8163,1,26356,35583,1
1,1908,0.1,8143,2,36855,80382,1
1,2058,0.16,8123,2,43327,95286,1
1,2208,0.23,8103,2,96633,139193,1
1,2358,0.21,8083,2,69877,106902,1
1,2508,0.15,8063,2,42367,143804,1
1,2658,0.09,8043,2,50609,58659,1
1,2808,0.03,8023,2,21635,55135,1
1,2958,0.04,8003,2,21387,89120,1
1,3108,0.1,7983,2,45908,126914,1
1,3258,0.16,7963,2,75989,130138,1
1,3408,0.22,7943,2,64213,148333,1
1,3558,0.22,7923,2,99178,176606,1
1,3708,0.15,7903,2,48318,128684,1
1,3858,0.09,7883,2,32265,109054,1
1,4008,0.03,7863,2,21737,72664,1
1,4158,0.03,7843,2,27965,81891,1
1,4308,0.09,7823,2,35184,100549,1
1,4458,0.16,7803,2,92975,131823,1
1,4608,0.22,7783,1000,400000,400000,1
1,4758,0.22,7763,100,0,400000,1
1,4908,0.16,7743,1000,400000,400000,1
1,4942,0.1,7723,1000,400000,400000,1
1,4792,0.03,7703,1000,400000,400000,1
1,4642,0.03,7683,2,38278,89055,1
1,4492,0.09,7663,1000,400000,400000,1
1,4342,0.15,7643,1000,400000,400000,1
1,4192,0.21,7623,1000,400000,400000,1
1,4042,0.22,7603,1000,400000,400000,1
1,3892,0.16,7583,2,27670,80075,1
1,3742,0.1,7563,1000,400000,400000,1
1,3592,0.04,7543,2,40351,92945,1
1,3442,0.02,7523,2,11088,50456,1
1,3292,0.09,7503,1000,400000,400000,1
1,3142,0.15,7483,1000,400000,400000,1
1,2992,0.21,7463,100,0,400000,1
1,2842,0.23,7443,100,0,400000,1
1,2692,0.17,7423,1000,400000,400000,1
1,2542,0.1,7403,2,51023,86486,1
1,2392,0.04,7383,2,22150,119909,1
1,2242,0.02,7363,2,19481,61904,1
1,2092,0.08,7343,2,49108,206084,1
1,1942,0.14,7323,2,18273,83982,1
1,1792,0.21,7303,1000,400000,400000,1
1,1642,0.23,7283,100,0,400000,1
1,1492,0.17,7263,2,47395,211078,1
1,1342,0.11,7243,2,31448,49393,1
1,1192,0.05,7223,2,9715,27269,3
1,1042,0.02,7203,1,5273,16101,4
1,892,0.08,7183,2,7804,61214,1
1,742,0.14,7163,2,19444,24711,2
1,592,0.2,7143,2,1942,127319,1
1,442,0.24,7123,1,32708,63771,1
1,292,0.17,7103,1,11644,26309,3
1,142,0.11,7083,1,2529,4297,5
1,8,0.05,7063,0,0,1409,5
1,158,0.01,7043,0,0,6984,5
1,308,0.07,7023,1,3768,7752,4
1,458,0.14,7003,2,46994,46188,1
1,608,0.2,6983,1,25935,38965,1
1,758,0.24,6963,2,51572,135323,1
1,908,0.18,6943,2,80010,76841,1
1,1058,0.12,6923,1,18786,46614,1
1,1208,0.05,6903,2,6500,30584,3
1,1358,0.01,6883,2,3528,23100,3
1,1508,0.07,6863,2,18185,32637,2
1,1658,0.13,6843,2,46927,54808,1
1,1808,0.19,6823,1000,400000,400000,1
1,1958,0.24,6803,100,0,400000,1
1,2108,0.18,6783,1000,400000,400000,1
1,2258,0.12,6763,2,69363,71081,1
1,2408,0.06,6743,2,34557,71026,1
1,2558,0,6723,2,5826,43488,2
1,2708,0.07,6703,2,14586,65580,1
1,2858,0.13,6683,2,38388,165403,1
1,3008,0.19,6663,1000,400000,400000,1
1,3158,0.25,6643,100,0,400000,1
1,3308,0.19,6623,1000,400000,400000,1
1,3458,0.12,6603,100,0,400000,1
1,3608,0.06,6583,1000,400000,400000,1
1,3758,0,6563,2,8205,58355,1
1,3908,0.06,6543,1000,400000,400000,1
1,4058,0.12,6523,2,19458,100094,1
1,4208,0.19,6503,1000,400000,400000,1
1,4358,0.25,6483,1000,400000,400000,1
1,4508,0.19,6463,1000,400000,400000,1
1,4658,0.13,6443,1000,400000,400000,1
1,4808,0.07,6423,1000,400000,400000,1
1,4958,0,6403,2,11456,74857,1
1,4892,0.06,6383,1000,400000,400000,1
1,4742,0.12,6363,1000,400000,400000,1
1,4592,0.18,6343,1000,400000,400000,1
1,4442,0.24,6323,1000,400000,400000,1
1,4292,0.19,6303,1000,400000,400000,1
1,4142,0.13,6283,2,50732,155984,1
1,3992,0.07,6263,1000,400000,400000,1
1,3842,0.01,6243,2,7752,87991,1
1,3692,0.05,6223,2,22199,106655,1
1,3542,0.12,6203,1000,400000,400000,1
1,3392,0.18,6183,1000,400000,400000,1
1,3242,0.24,6163,1000,400000,400000,1
1,3092,0.2,6143,1000,400000,400000,1
1,2942,0.14,6123,2,22753,70610,1
1,2792,0.07,6103,2,22954,132120,1
1,2642,0.01,6083,2,3231,54609,2
1,2492,0.05,6063,1,21950,57474,1
1,2342,0.11,6043,2,69172,98781,1
1,2192,0.17,6023,1000,400000,400000,1
1,2042,0.24,6003,100,0,400000,1
1,1892,0.2,5983,2,33586,192704,1
1,1742,0.14,5963,2,82317,199312,1
1,1592,0.08,5943,2,61234,82890,1
1,1442,0.02,5923,2,8787,23685,3
1,1292,0.05,5903,2,12740,20968,3
1,1142,0.11,5883,2,8791,19898,3
1,992,0.17,5863,2,94055,53045,1
1,842,0.23,5843,2,145184,75475,1
1,692,0.21,5823,2,14914,110971,1
1,542,0.14,5803,2,32282,45319,1
1,392,0.08,5783,1,10193,13313,4
1,242,0.02,5763,1,1531,4436,5
1,92,0.04,5743,2,254,3255,5
1,58,0.1,5723,1,5282,2709,5
1,208,0.17,5703,2,6764,32907,3
1,358,0.23,5683,2,56501,30379,1
1,508,0.21,5663,1,22507,33051,2
1,658,0.15,5643,1,13121,38805,2
1,808,0.09,5623,2,3514,25072,3
1,958,0.02,5603,1,5096,19270,4
1,1108,0.04,5583,2,3993,23158,3
1,1258,0.1,5563,2,9694,48046,2
1,1408,0.16,5543,2,35785,130699,1
1,1558,0.22,5523,1,124,152784,1
1,1708,0.21,5503,2,43796,104244,1
1,1858,0.15,5483,2,36446,230933,1
1,2008,0.09,5463,2,22162,56802,1
1,2158,0.03,5443,2,18088,49907,1
1,2308,0.03,5423,2,18510,40747,2
1,2458,0.1,5403,2,22202,240651,1
1,2608,0.16,5383,1000,400000,400000,1
1,2758,0.22,5363,1000,400000,400000,1
1,2908,0.22,5343,1000,400000,400000,1
1,3058,0.16,5323,1000,400000,400000,1
1,3208,0.09,5303,2,45720,98961,1
1,3358,0.03,5283,2,57376,82469,1
1,3508,0.03,5263,2,24871,186702,1
1,3658,0.09,5243,1000,400000,400000,1
1,3808,0.15,5223,1000,400000,400000,1
1,3958,0.22,5203,2,42230,131735,1
1,4108,0.22,5183,1000,400000,400000,1
1,4258,0.16,5163,1000,400000,400000,1
1,4408,0.1,5143,1000,400000,400000,1
1,4558,0.04,5123,1000,400000,400000,1
1,4708,0.03,5103,1000,400000,400000,1
1,4858,0.09,5083,1000,400000,400000,1
1,4992,0.15,5063,1000,400000,400000,1
1,4842,0.21,5043,100,0,400000,1
1,4692,0.23,5023,1000,400000,400000,1
1,4542,0.16,5003,100,0,400000,1
1,4392,0.1,4983,1000,400000,400000,1
1,4242,0.04,4963,2,21453,102878,1
1,4092,0.02,4943,2,17250,75387,1
1,3942,0.08,4923,1000,400000,400000,1
1,3792,0.15,4903,100,0,400000,1
1,3642,0.21,4883,1000,400000,400000,1
1,3492,0.23,4863,1000,400000,400000,1
1,3342,0.17,4843,1000,400000,400000,1
1,3192,0.11,4823,2,11262,63317,1
1,3042,0.04,4803,2,13380,98926,1
1,2892,0.02,4783,2,6926,45229,2
1,2742,0.08,4763,1,50717,50887,1
1,2592,0.14,4743,2,60214,118629,1
1,2442,0.2,4723,1000,400000,400000,1
1,2292,0.23,4703,100,0,400000,1
1,2142,0.17,4683,1000,400000,400000,1
1,1992,0.11,4663,2,11336,74976,1
1,1842,0.05,4643,2,3539,49553,2
1,1692,0.01,4623,2,5235,28866,3
1,1542,0.08,4603,2,29638,69484,1
1,1392,0.14,4583,2,34360,87663,1
1,1242,0.2,4563,1000,400000,400000,1
1,1092,0.24,4543,1000,400000,400000,1
1,942,0.18,4523,2,19997,113664,1
1,792,0.11,4503,2,9858,22125,3
1,642,0.05,4483,1,4805,15392,4
1,492,0.01,4463,2,3521,8505,4
1,342,0.07,4443,2,3277,6820,4
1,192,0.13,4423,3,3639,4442,5
1,42,0.2,4403,2,1745,7585,4
1,108,0.24,4383,3,11743,20152,3
1,258,0.18,4363,2,44645,53320,1
1,408,0.12,4343,1,6325,14254,4
1,558,0.06,4323,1,6567,12591,4
1,708,0.01,4303,1,1291,10817,4
1,858,0.07,4283,2,5526,25295,3
1,1008,0.13,4263,2,18629,93887,1
1,1158,0.19,4243,1000,400000,400000,1
1,1308,0.25,4223,1000,400000,400000,1
1,1458,0.18,4203,1,60386,48365,1
1,1608,0.12,4183,1,38493,62135,1
1,1758,0.06,4163,2,15118,49355,1
1,1908,0,4143,2,4269,26357,3
1,2058,0.06,4123,2,2696,40441,2
1,2208,0.13,4103,2,46976,72171,1
1,2358,0.19,4083,1000,400000,400000,1
1,2508,0.25,4063,100,0,400000,1
1,2658,0.19,4043,100,0,400000,1
1,2808,0.13,4023,1000,400000,400000,1
1,2958,0.06,4003,2,23938,88403,1
1,3108,0,3983,2,1813,72143,1
1,3258,0.06,3963,2,11128,57999,1
1,3408,0.12,3943,1000,400000,400000,1
1,3558,0.18,3923,100,0,400000,1
1,3708,0.25,3903,100,0,400000,1
1,3858,0.19,3883,100,0,400000,1
1,4008,0.13,3863,100,0,400000,1
1,4158,0.07,3843,1000,400000,400000,1
1,4308,0.01,3823,2,31152,90820,1
1,4458,0.06,3803,100,0,400000,1
1,4608,0.12,3783,100,0,400000,1
1,4758,0.18,3763,100,0,400000,1
1,4908,0.24,3743,1000,400000,400000,1
1,4942,0.2,3723,2,31606,154920,1
1,4792,0.13,3703,1000,400000,400000,1
1,4642,0.07,3683,1000,400000,400000,1
1,4492,0.01,3663,2,16436,75372,1
1,4342,0.05,3643,2,41384,111185,1
1,4192,0.11,3623,1000,400000,400000,1
1,4042,0.18,3603,1000,400000,400000,1
1,3892,0.24,3583,100,0,400000,1
1,3742,0.2,3563,1000,400000,400000,1
1,3592,0.14,3543,2,14927,84383,1
1,3442,0.08,3523,1000,400000,400000,1
1,3292,0.01,3503,2,17809,72111,1
1,3142,0.05,3483,1000,400000,400000,1
1,2992,0.11,3463,1000,400000,400000,1
1,2842,0.17,3443,1000,400000,400000,1
1,2692,0.23,3423,2,19127,123746,1
1,2542,0.2,3403,1000,400000,400000,1
1,2392,0.14,3383,1000,400000,400000,1
1,2242,0.08,3363,2,57933,43590,1
1,2092,0.02,3343,2,6555,37916,2
1,1942,0.04,3323,2,4240,42649,2
1,1792,0.11,3303,2,50006,58307,1
1,1642,0.17,3283,2,32644,188671,1
1,1492,0.23,3263,1000,400000,400000,1
1,1342,0.21,3243,2,12673,32115,2
1,1192,0.15,3223,2,41208,40947,1
1,1042,0.08,3203,2,19965,72203,1
1,892,0.02,3183,2,3986,18291,4
1,742,0.04,3163,2,11070,19106,3
1,592,0.1,3143,2,18937,27474,2
1,442,0.16,3123,2,20776,41585,1
1,292,0.23,3103,2,17505,27464,2
1,142,0.21,3083,2,8461,16770,4
1,8,0.15,3063,0,0,2407,5
1,158,0.09,3043,2,4835,14717,4
1,308,0.03,3023,2,2057,22175,4
1,458,0.04,3003,2,5590,18052,4
1,608,0.1,2983,2,17698,28288,2
1,758,0.16,2963,2,42283,60926,1
1,908,0.22,2943,2,46155,91342,1
1,1058,0.22,2923,2,59873,112850,1
1,1208,0.15,2903,2,45887,72740,1
1,1358,0.09,2883,2,20934,53868,1
1,1508,0.03,2863,2,12759,39644,2
1,1658,0.03,2843,2,20318,33218,2
1,1808,0.09,2823,2,24803,60743,1
1,1958,0.16,2803,2,44543,162159,1
1,2108,0.22,2783,2,60327,138227,1
1,2258,0.22,2763,2,59314,219007,1
1,2408,0.16,2743,2,13574,57313,1
1,2558,0.1,2723,2,10886,57252,1
1,2708,0.03,2703,2,18025,62421,1
1,2858,0.03,2683,2,19841,46550,1
1,3008,0.09,2663,2,38584,77088,1
1,3158,0.15,2643,2,58070,115713,1
1,3308,0.21,2623,2,78540,206287,1
1,3458,0.22,2603,2,35980,110758,1
1,3608,0.16,2583,2,27168,117323,1
1,3758,0.1,2563,2,51564,99539,1
1,3908,0.04,2543,2,24766,65465,1
1,4058,0.02,2523,2,10510,62109,1
1,4208,0.09,2503,2,40991,92741,1
1,4358,0.15,2483,2,23785,152162,1
1,4508,0.21,2463,2,35736,149546,1
1,4658,0.23,2443,1000,400000,400000,1
1,4808,0.17,2423,1000,400000,400000,1
1,4958,0.1,2403,100,0,400000,1
1,4892,0.04,2383,1000,400000,400000,1
1,4742,0.02,2363,1000,400000,400000,1
1,4592,0.08,2343,1000,400000,400000,1
1,4442,0.14,2323,2,26895,80756,1
